#Project: Raltegravir
#PK-Sim version: 8.0.22
"IndividualId","Gender","RaceIndex","Population Name","Organism|Weight [kg]","Organism|BMI [kg/dm²]","Organism|Age [year(s)]","Organism|Gestational age [week(s)]","Organism|Height [dm]","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Hematocrit","Organism|VenousBlood|Volume [l]","Organism|ArterialBlood|Volume [l]","Organism|Bone|Specific blood flow rate [l/min/kg organ]","Organism|Bone|Volume [l]","Organism|Brain|Volume [l]","Organism|Brain|Specific blood flow rate [l/min/kg organ]","Organism|Fat|Volume [l]","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate [l/min/kg organ]","Organism|Gonads|Volume [l]","Organism|Gonads|Specific blood flow rate [l/min/kg organ]","Organism|Heart|Volume [l]","Organism|Heart|Specific blood flow rate [l/min/kg organ]","Organism|Kidney|Volume [l]","Organism|Kidney|Age of aging onset [year(s)]","Organism|Kidney|Aging half-time [year(s)]","Organism|Kidney|GFRmat [l/min]","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR [week(s)]","Organism|Kidney|Specific blood flow rate [l/min/kg organ]","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius [dm]","Organism|Lumen|Stomach|Gastric emptying time [min]","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length [dm]","Organism|Lumen|Stomach|Proximal radius [dm]","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume [l]","Organism|Stomach|Specific blood flow rate [l/min/kg organ]","Organism|SmallIntestine|Small intestinal transit time [min]","Organism|SmallIntestine|Volume [l]","Organism|SmallIntestine|Specific blood flow rate [l/min/kg organ]","Organism|LargeIntestine|Large intestinal transit time [min]","Organism|LargeIntestine|Volume [l]","Organism|LargeIntestine|Specific blood flow rate [l/min/kg organ]","Organism|Liver|Volume [l]","Organism|Liver|Specific blood flow rate [l/min/kg organ]","Organism|Lung|Volume [l]","Organism|Lung|Fraction vascular","Organism|Muscle|Volume [l]","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate [l/min/kg organ]","Organism|Pancreas|Volume [l]","Organism|Pancreas|Specific blood flow rate [l/min/kg organ]","Organism|PortalVein|Volume [l]","Organism|Skin|Volume [l]","Organism|Skin|Specific blood flow rate [l/min/kg organ]","Organism|Spleen|Volume [l]","Organism|Spleen|Specific blood flow rate [l/min/kg organ]","UGT1A1|Ontogeny factor","UGT1A1|Ontogeny factor GI","UGT1A9|Ontogeny factor","UGT1A9|Ontogeny factor GI"
27,1,0,Healthy adults,62.1808566182861,0.217975201020679,26.4253414638458,40,16.8898116671956,1.15586496912259,0.89379047069909,0.458084471546153,0.878443930596366,0.434932764733703,0.0274030719386432,10.6774773148028,1.27899258176734,0.532768356701289,13.4337985652496,0.783318260164614,0.773526781912556,0.00195829565041154,0.174298634144617,0.166681739835386,0.200018087802463,0.83521309490052,0.900815999189306,0.00156663652032923,0.00198179519821647,0.150013565851847,0.0100009043901231,0.0333363479670772,0.024750317145327,0.0360595892391552,0.0915265259242945,0.457068913258927,0.710308406864838,0.432918309146255,30,54,0.0970805151712955,1.5,15.4789111342758,0.9,44.0104603183597,3.22164065411225,1.47025355494008,0.493906398748703,13.724134361836,0.97428119222019,0.804618606833962,1.97562082878343,0.493906398748703,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.177399620442532,0.394680251731574,174.638141411099,0.574470895672106,0.885245464512225,2616.96834634569,0.387906174561243,0.64171210716597,1.40547209200807,0.18862863709003,1.03414587383609,0.58,26.764216859998,0.013,0.0238,0.0072,0.177,0.811,0.76,0.164766211381539,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0367091223780619,0.179242323263975,0.377917333140483,0.97304568853636,2.92986607548921,0.105130642797711,0.125399045684476,0.851662051088512,0.845695821021513,0.922281790397402,0.935182307380664,1.05822445623805
28,1,0,Healthy adults,56.3894942341767,0.214631839254506,27.327550485417,40,16.2088433882249,1.05493774773953,0.708718016407595,0.46109183495139,0.896188727736982,0.342522870638937,0.0290393699585411,9.80474568294475,1.63866027002595,0.496435896230925,7.67632824759539,0.787528568931946,0.777684461820297,0.00196882142232987,0.170689798058332,0.162471431068054,0.194965717281665,0.839702336623688,0.905657854271738,0.00157505713786389,0.00199244727939782,0.146224287961248,0.00974828586408321,0.0324942862136108,0.0247374447821599,0.0338282551651739,0.0978961140262982,0.367916618872772,0.640392499009291,0.484236906779586,30,54,0.10382622851136,1.5,15.622758189119,0.9,45.3048292932094,3.02345479550535,1.13475338012763,0.495444364394141,18.0245278889441,1.79959572108053,0.823657952163856,1.98177389431054,0.495444364394141,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.144237868395733,0.388976543526608,191.93939886505,0.610561343512163,0.909269899466186,2625.80999475709,0.377463277090419,0.665514912895912,2.95055659465103,0.183065089720549,1.12629689708871,0.58,25.5426565808503,0.013,0.0238,0.0072,0.177,0.811,0.76,0.163563266019444,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0333809264275146,0.149744275780862,0.316551175780914,0.904401959871483,3.1898679678446,0.10269759088827,0.149279889331855,0.820851327606326,1.19428781549805,0.996694564477076,0.865772374640421,1.16772597645604
29,1,0,Healthy adults,70.3397399265527,0.268920536524842,39.4149804857629,40,16.1729183723357,0.984345945709438,0.812897705286398,0.47,0.908929766553248,0.378118732624987,0.0275821870843189,10.1071593697275,1.50430088310605,0.510639564911316,15.5391952080383,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0214798958950176,0.0352458618640446,0.0810133219876137,0.260366374044604,0.585267107670203,0.647349097799762,30,54,0.0993984896964247,1.5,15.0670090089712,0.9,43.1132792572515,2.92687001906475,1.57321604023363,0.5,18.1187972269422,1.29641388447116,0.919156348787132,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.11826938661715,0.398139911010217,96.3013521671196,0.702571659636558,0.926405268106373,2652,0.232564237402953,0.623729242688003,3.09128466800757,0.179300535865372,1.05566417193439,0.58,31.1548881846125,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0351567805499776,0.094765025147045,0.367527988485307,0.820033122653015,3.36684791992019,0.0921476944499351,0.322186256862805,0.906663063494737,1.18584007804889,1.02209104642838,1.25025998504242,0.843720579740329
30,1,0,Healthy adults,60.8786403374756,0.203750918960663,25.2112258622475,40,17.2855293587029,1.42018576051108,1.1843561016451,0.454037419540825,0.930168891707656,0.393597964567462,0.0277908884141286,10.8215876120424,1.5574274221935,0.519467575769647,5.70175673836498,0.777652387357155,0.767931732515191,0.00194413096839289,0.17915509655101,0.172347612642845,0.206817135171414,0.829171858019567,0.894300245460728,0.00155530477471431,0.0019674605400136,0.15511285137856,0.0103408567585707,0.034469522528569,0.0239067957146626,0.03070241953395,0.111784216164275,0.378205615335574,0.720221789004109,0.412219609899463,30,54,0.155735537408959,1.5,14.8855034003566,0.9,44.104073197767,3.31277923909701,0.728756073733869,0.491836736353178,13.5928890692837,0.907283932215288,0.835554383402658,1.96734056038053,0.491836736353178,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.133468717771826,0.44866852548255,58.6199724805185,0.687474421675236,0.951876167439881,2605.07001345003,0.355707748561698,0.652816876415321,1.67801071752133,0.197402804755807,0.718332642969298,0.58,32.5202017346263,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16638503218367,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.036489259465937,0.275417045749401,0.387974311339797,1.02690763810629,2.97511184060833,0.10606972617263,0.282341556240858,0.857410571155293,0.968639244633427,1.02317156564464,0.964424400871877,0.983013216239229
31,1,0,Healthy adults,61.1034878089663,0.19559229168153,22.1638205657545,40,17.6749068118008,1.2779737501022,1.02257415154793,0.443879401885848,0.898012746735439,0.407584207165859,0.0311640755504306,11.1580518754308,1.47637744454737,0.540768819514649,9.6177284836035,0.763431162640188,0.753888273107185,0.00190857790660047,0.191344717736982,0.186568837359813,0.223882604831775,0.8140084771651,0.877945837036216,0.00152686232528038,0.00193148084147967,0.167911953623831,0.0111941302415887,0.0373137674719625,0.0285383988103362,0.030814197538044,0.112142897183014,0.355190781909179,0.740141005951751,0.369434806593022,30,54,0.121361537053074,1.5,15.1579619650621,0.9,46.211758468858,3.39907612759058,0.991071255757493,0.486641926124423,20.8080801205069,1.48551168845149,0.947683268843198,1.94655725625845,0.486641926124423,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.107018932461152,0.372777220865354,95.4540971996234,0.533311528699403,1.00138800797305,2575.20544154439,0.388474483626594,0.697086627479057,2.09383572576816,0.203908430369548,1.32383423992003,0.58,28.0863086602284,0.013,0.0238,0.0072,0.177,0.811,0.76,0.170448239245661,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0341605537142567,0.206714578383891,0.359878412572455,1.0357129251608,2.80604204816291,0.113680081430336,0.209040143031817,0.86283718559415,0.994777205859277,0.895634861582837,1.36021298750429,0.784447985295946
32,1,0,Healthy adults,77.0581818435312,0.211587793227643,22.6647848462056,40,19.0837656327182,0.846040174425339,2.01381244860033,0.445549282820685,1.02809319993244,0.427708542003539,0.0305618297841605,12.8639193250556,1.40140159108276,0.558595518721737,13.6362602248122,0.76576899594896,0.756196883499598,0.0019144224898724,0.189340860615178,0.18423100405104,0.221077204861248,0.816501191930578,0.880634345341304,0.00153153799189792,0.00193739555975087,0.165807903645936,0.0110538602430624,0.0368462008102081,0.0262353489755166,0.0320662327330258,0.126826695981735,0.336434846254767,0.731878705218983,0.427616342483856,30,54,0.0653693180582463,1.5,15.4849776576341,0.9,44.4954251951007,3.22999062785787,1.55934842045593,0.487495903234499,10.2897482791354,3.52106462737941,0.703181306092656,1.94997383265112,0.487495903234499,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.1237133002002,0.442555459132434,169.576428707403,0.661831168940667,1.01818301818196,2580.11489149282,0.391917656405957,0.700383172898268,2.67398953826145,0.193581843323131,0.960153376482284,0.58,37.1112906374256,0.013,0.0238,0.0072,0.177,0.811,0.76,0.169780286871726,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0359932349690095,0.194759703837623,0.361738054048843,1.03108686909349,3.61293753926478,0.115757991205251,0.143001749260947,0.849752465895807,1.12278325336456,0.965762033538087,1.21199290310247,0.965846968049593
33,1,0,Healthy adults,82.6502574010418,0.266862246879573,35.156470236907,40,17.5986168486458,0.756908431891901,0.844348215748059,0.47,0.948242563339554,0.428990360573338,0.0264171018401396,12.0211186069788,1.52870797357703,0.459364022060177,18.0659555994669,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0233968617757418,0.0400445711206733,0.077421923349887,0.517465021831228,0.647709171733,0.620881494770032,30,54,0.121356069470537,1.5,15.1581552430536,0.9,44.5116502332939,2.95462475340521,1.5150814474654,0.5,9.96682516594734,0.684504621887996,0.932699464958503,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.15418650945119,0.389854543044056,130.105876778312,0.669513544073921,0.824134342609479,2652,0.477461468034595,0.632986259207599,2.57593313489853,0.18367956192214,1.22910602905642,0.58,37.6303730719417,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0334031660792462,0.244526214515933,0.344494473381969,0.968415136091459,4.14108620129266,0.078603209031695,0.388249900027912,0.851250147327767,1.15651582736668,0.966153052791051,1.00316635763342,1.26898586455798
34,1,0,Healthy adults,67.3704677921303,0.251377336604811,22.2083337708415,40,16.3708685452298,1.06893357464964,1.27767362150265,0.444027779236138,0.824830405605479,0.406874611692467,0.0300829679992478,9.31204372344735,1.55137464994463,0.530411465587178,19.2839374997389,0.763638890930594,0.754093404793961,0.00190909722732648,0.191166664916634,0.186361109069406,0.223633330883288,0.814229967454746,0.878184724570183,0.00152727778186119,0.0019320063940544,0.167724998162466,0.0111816665441644,0.0372722218138812,0.0261757425687476,0.0266618261223725,0.128494974048276,0.371969856396437,0.664406745268145,0.416439594372246,30,54,0.144372783145453,1.5,15.2138958741317,0.9,43.8711541147643,3.46125535981514,0.994068570788696,0.486717806301361,45.607487593539,1.96715805656151,0.606149530697452,1.94686083631714,0.486717806301361,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.162970677142083,0.448098722006048,213.672551735974,0.647035154311928,1.04089124313818,2575.64167095425,0.351450608903515,0.708170855887348,1.83044902859921,0.200806324699343,1.09834721365104,0.58,26.7713735972417,0.013,0.0238,0.0072,0.177,0.811,0.76,0.170388888305545,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0372856248599427,0.283629253380976,0.406592565521958,0.914379770130462,2.98639593286476,0.107814665480372,0.130304388584746,0.909469162154598,0.919323975644677,0.82193913343902,0.837239483623426,1.13948086122432
35,1,0,Healthy adults,87.9414059338285,0.296539842797588,30.6469529078561,40,17.2208734684367,1.11413344729065,0.515514148103857,0.47,1.01817721523308,0.388391798170689,0.0274486223633737,11.3504338243381,1.47713409943704,0.538115596916798,28.1178380294255,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0221523713087777,0.0435206361903878,0.0829105425821264,0.505551839484018,0.616799636940215,0.180128206214934,30,54,0.129325478694065,1.5,15.044299125324,0.9,45.1977477033818,3.18204001967306,1.01084595736022,0.5,14.5580924752126,1.24069433682328,1.12201401925467,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.15236900581811,0.363325914904494,98.3098336995956,0.573894208913174,0.995134233112156,2652,0.381472613819853,0.624277584240436,2.62891255010475,0.16567572513984,1.69739361482427,0.58,33.6149260082226,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0365058507604428,0.189869879039681,0.350392909492573,0.909508895499021,4.49946652059756,0.0773390831961616,0.212416988495773,0.774416051889617,0.932854233903542,1.06265717586258,1.00798213523733,1.13787771583698
36,1,0,Healthy adults,69.6604139016281,0.24842362854812,20.1454726886682,40,16.7454404381015,0.874916818053326,0.893003951998278,0.437151575628894,0.954033414109145,0.370484249406804,0.0336111800109257,9.56937964336977,1.49907466075008,0.491035970958321,19.7494956564586,0.754012205880451,0.744587053306946,0.00188503051470113,0.199418109245327,0.195987794119549,0.235185352943458,0.803965514520031,0.867114036762519,0.0015080244117609,0.00190765088087754,0.176389014707594,0.0117592676471729,0.0391975588239097,0.0283754997828355,0.0259666607580991,0.136055755706708,0.301036553147866,0.711241816198095,0.359167876769543,30,54,0.130559821346102,1.5,15.0490626420738,0.9,43.8142177520811,3.45788545584226,1.60754452194313,0.483201315776616,10.7080228756153,0.89521727552474,1.3079460357901,1.93279212373672,0.483201315776616,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.178226190560123,0.435648418018465,188.410504968273,0.591832487812904,1.12790648277586,2555.42563234895,0.291780388503806,0.740248082067209,1.69418377522526,0.213166655382434,0.896167819096319,0.58,29.0260445572568,0.013,0.0238,0.0072,0.177,0.811,0.76,0.173139369748442,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0344760140926561,0.181097798109636,0.388788655267276,0.963789172702451,2.83319073829872,0.112887658648298,0.17546225929219,0.883098039160163,0.726574426944097,0.806616070149855,0.9712903972102,0.803864727540594
37,1,0,Healthy adults,82.4376830714937,0.243856080502071,31.8039717487078,40,18.3863741776618,0.908969748089397,1.40935328090016,0.47,0.998393371178524,0.423489362796565,0.0272711298314109,13.0275542431663,1.37373234064714,0.480436026594366,20.4948128087874,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0212143749307331,0.0411024773594892,0.0872118550538295,0.555979125564731,0.601028366933716,0.548002087752106,30,54,0.109658403340971,1.5,15.1389365137816,0.9,43.9560938741,3.23064588232169,2.55596800815237,0.5,20.5213017978146,1.19026513834652,0.722858016583425,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.189446316533723,0.384028319668194,148.80539748138,0.713750177343349,0.861950452015715,2652,0.393827515250186,0.677720072328264,2.31956656166775,0.183330285622365,0.967923524066594,0.58,35.0213216662243,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0355218387661768,0.162756829614928,0.33725760567884,1.07780184517339,3.89373712393058,0.0876818740566874,0.234485694436683,0.846525568138701,1.50916962601102,0.79491699078466,0.947467804393357,1.30424497164823
38,1,0,Healthy adults,71.0760797178824,0.246634324700056,23.1375768702187,40,16.9759846456801,0.948560441848231,0.740688991391768,0.447125256234062,0.849771507428234,0.395598610401312,0.0337013863281884,10.28288046837,1.46592561621387,0.547471953184678,15.5573057712282,0.767975358727687,0.758375666743591,0.00191993839681922,0.187449692519125,0.182024641272313,0.218429569526776,0.818853726243396,0.88317166253684,0.00153595071745537,0.00194297765758105,0.163822177145082,0.0109214784763388,0.0364049282544626,0.0250851903963983,0.0279487063362764,0.120935270240114,0.308574849773754,0.745824811948616,0.366174766637674,30,54,0.133485603228088,1.5,15.112653534365,0.9,43.4944578102244,3.51602721838372,1.12544140530517,0.488301856038099,27.9978013225078,1.65607693743391,1.33670609800207,1.95319827425489,0.488301856038099,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.107411822619304,0.424987122076683,123.118563428764,0.712301773898954,1.039689131438,2584.74825332814,0.346496072308769,0.649158811441336,2.84755495640076,0.198341318429668,1.07516714836075,0.58,32.3011933464174,0.013,0.0238,0.0072,0.177,0.811,0.76,0.169149897506375,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0370439429689327,0.143178306960676,0.3508285184113,1.00194505784527,3.15738077096455,0.10035348416718,0.12927016571662,0.805490763212801,0.882582106298677,1.05086387056838,1.08368044287956,1.21675714532928
39,1,0,Healthy adults,93.571890090353,0.273409777278127,34.7542127942453,40,18.4997423725228,1.05874932362017,1.4253749286735,0.47,0.981843190207091,0.461104122741266,0.0268616716318835,13.1005841981847,1.42663841549201,0.481413034443316,32.499895716724,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.021816365323058,0.0449369975395156,0.0822081018929996,0.450265015705438,0.596067258137177,0.344177216019203,30,54,0.143870925854185,1.5,14.659565881552,0.9,45.1702766520226,2.93861309409134,1.13716922504236,0.5,6.87587168179556,1.41742665517387,1.45451926311117,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.161040100099193,0.393930773356124,124.467228701971,0.788545641020258,0.950093322603901,2652,0.495334020045394,0.671647131205333,2.56065798439738,0.170030219080453,0.791233249577819,0.58,33.6210043589017,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0320665071513057,0.110276802730472,0.33398866455568,0.930094411465842,4.53209880891961,0.0917105683812538,0.27215984058205,0.88725071993778,1.14518096638245,1.10954817322056,0.849536036731315,1.08309783071258
40,1,0,Healthy adults,79.6434920380124,0.263149851013711,30.1405356592222,40,17.3969687223749,0.876267373778355,0.63574251519363,0.47,1.01874779514403,0.418060721690091,0.0273751282888878,11.5029749120781,1.6224427668916,0.506596244806725,11.8606757498936,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0217164288320081,0.0380502030070163,0.0889724541636313,0.278480534944822,0.562424791587784,0.306636891044176,30,54,0.138129965792023,1.5,14.7801706493913,0.9,44.4803336583719,3.1299443914728,0.463636788964418,0.5,21.6435006813018,1.44613038690675,0.702964395175152,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.211128603358962,0.431406406450346,182.149796591625,0.702752563102483,0.876693314375422,2652,0.387431654387374,0.627338055144629,2.21496049457192,0.184692423540248,1.23130456286728,0.58,42.2787044623789,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0334955066543837,0.170422951854546,0.322122112232655,1.11676562210752,3.88586322500775,0.084679975198434,0.398088323682205,0.740846517682647,1.00320571444071,1.26846808221461,0.873309671943033,1.15605979212523
41,1,0,Healthy adults,54.0396690920211,0.230856247726771,25.4765382713995,40,15.2997919158448,1.15010214100548,1.07297963883467,0.454921794237998,0.830787462152818,0.347378207899186,0.0298402761127294,8.58528814850045,1.55035425106017,0.515597128174449,14.460070763434,0.778890511933197,0.769154380534033,0.00194722627983299,0.178093846914402,0.171109488066803,0.205331385680163,0.830492008348772,0.895724088723177,0.0015577810238664,0.00197059299519099,0.153998539260122,0.0102665692840081,0.0342218976133605,0.0244590819384438,0.0282616780008071,0.101855135693755,0.402549533445187,0.667502740074766,0.395556269668753,30,54,0.0875822382844197,1.5,14.8114155759579,0.9,44.4619191143898,3.10043182368597,1.08058519779805,0.492289005573312,22.7555779634649,1.51995525691627,1.00941484326854,1.96914999101094,0.492289005573312,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.111497008561243,0.408583622021185,83.7745896930166,0.693368114262869,1.04918679558444,2607.67007505971,0.404292992795912,0.660517376754868,1.86294511410111,0.193218935481888,1.05241638839497,0.58,19.2153343719495,0.013,0.0238,0.0072,0.177,0.811,0.76,0.166031282304801,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0332483434563445,0.163613233738753,0.360176413611176,0.882668509295779,2.85581579093068,0.0885444689796719,0.197471253828854,0.830409598768505,1.09644565914518,1.05855966496618,1.23650692846597,1.03645033431079
42,1,0,Healthy adults,72.1504205697877,0.257961188319223,33.4873569167626,40,16.7240804891703,1.03101976201747,1.06641937950899,0.47,0.985607601829505,0.392184802810643,0.0273319147773691,10.6843068201029,1.50671173851268,0.522180610392381,20.5379600507014,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0223144820947833,0.0408772655098433,0.0847922001537208,0.341776244617294,0.56637264809849,0.376861124456999,30,54,0.120553715746976,1.5,15.1032458650418,0.9,44.9573290707423,2.9740791321878,2.39121125026602,0.5,15.3358365392207,0.583582498636638,0.699834098457326,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.165078491767997,0.362253625799392,131.751372350687,0.713123801220644,0.868051977219387,2652,0.402769668396271,0.599865174461278,2.63335133328361,0.194730495628072,1.5834750919163,0.58,26.5541203530857,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0337351922134821,0.240924517592565,0.353910755114131,0.941734553644643,3.82759393408416,0.0855934915578146,0.221963176254523,0.883452596152031,1.0769091180122,0.859971777841791,0.920688340929615,1.22214222061769
43,1,0,Healthy adults,79.8637227058595,0.271644907053507,37.6765670802801,40,17.1464410847105,0.95781853689218,1.07346526219238,0.47,0.934618029353126,0.403512432975447,0.0256770804502484,11.0192225166255,1.35425043593987,0.482044569322264,26.3512817222641,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0229287736351897,0.0360737500351277,0.0774615763602403,0.380552950453936,0.707945005828829,0.382159970862879,30,54,0.0970328942385661,1.5,14.5431531549087,0.9,44.661788809761,2.8847496098721,1.51040271667262,0.5,28.779727075317,0.709369184604038,0.829286459238251,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.154975208221945,0.375469555926353,54.2369163647251,0.891461529453265,0.887772261528476,2652,0.412096490622853,0.596922118143589,1.56202551515187,0.187200520097614,1.59738984794976,0.58,29.4653708368154,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0357279643397094,0.238233904196317,0.344730794259768,0.919502430749328,3.59602667960072,0.0874482767767689,0.16496845458803,0.883852986819672,1.01489368781514,1.01340732111051,0.998936431400719,1.12657522688712
